product_ID,date,amount,status
p91401467,2021/9/8,499,IN
p40567631,2021/11/16,2865,IN
p51279505,2020/7/21,2659,OUT
p70897107,2020/4/24,645,IN
p83353101,2020/4/23,46,IN
p54518246,2021/6/4,2280,OUT
p70769221,2019/12/27,1751,OUT
p48962689,2020/1/6,1317,IN
p86664738,2021/7/18,430,IN
p29474513,2021/3/18,2496,IN
p99733478,2021/6/26,1219,IN
p17292139,2021/2/2,1228,IN
p32838919,2021/11/25,1816,IN
p13132410,2021/2/25,2301,OUT
p39278149,2019/12/4,2662,IN
p34565617,2020/7/25,696,IN
p49185203,2021/12/21,2438,IN
p25518425,2020/9/6,1640,OUT
p20021361,2021/7/11,1615,IN
p89673188,2021/11/10,278,OUT
p33017480,2021/1/27,677,IN
p47115871,2021/4/23,625,OUT
p42067474,2020/9/24,2759,OUT
p92189863,2020/8/19,2545,OUT
p44745050,2020/5/20,1236,IN
p87686164,2021/2/9,1480,OUT
p35151667,2020/3/30,1847,OUT
p76760233,2021/3/21,56,IN
p46357694,2021/6/26,2110,OUT
p17913556,2021/6/13,1938,IN
p50217014,2020/8/25,738,OUT
p57774433,2020/7/24,1975,OUT
p99533298,2020/9/10,1815,OUT
p46663750,2020/4/23,803,IN
p63933868,2021/11/4,2099,IN
p22242503,2020/4/10,867,IN
p82291434,2020/3/19,2646,OUT
p73902866,2020/9/21,2470,OUT
p47356130,2020/11/14,1284,IN
p23893659,2020/10/21,628,OUT
p76261222,2020/7/3,2187,OUT
p36064772,2021/6/3,888,OUT
p14406436,2021/1/27,213,OUT
p36152600,2021/11/5,3000,OUT
p64930248,2021/7/31,1216,OUT
p58747267,2021/1/20,1384,OUT
p22307918,2019/12/26,161,IN
p95289063,2020/10/26,2933,OUT
p69089243,2021/11/30,2348,OUT
p25277873,2021/11/20,2855,OUT
p82451059,2020/11/20,401,OUT
p12396706,2020/3/18,974,IN
p72009518,2021/3/6,2008,IN
p55284596,2020/10/17,2306,OUT
p63841983,2021/3/20,926,IN
p21177039,2021/11/27,1478,IN
p77485618,2021/10/16,767,OUT
p39297824,2021/1/22,1532,OUT
p22364875,2020/11/4,964,OUT
p34170124,2021/8/30,779,OUT
p56491574,2021/5/2,2812,IN
p25054051,2020/3/14,692,OUT
p56272293,2020/6/23,21,IN
p15356980,2020/5/1,197,IN
p85329543,2021/10/27,1876,OUT
p61318461,2020/12/31,747,OUT
p63910725,2019/12/10,980,IN
p49428471,2020/11/30,1820,OUT
p97109994,2020/8/1,2358,IN
p42349404,2021/12/12,685,IN
p49233660,2020/1/15,2503,IN
p21135114,2020/1/18,2164,OUT
p33526264,2020/2/19,1142,IN
p90440873,2020/7/17,1236,IN
p68490109,2020/7/14,2026,IN
p88940678,2021/12/29,599,IN
p20850421,2021/4/23,1062,OUT
p71310076,2019/11/23,2007,IN
p40078556,2020/2/10,8,IN
p75502151,2020/12/24,2640,OUT
p69101267,2021/12/4,2702,IN
p24806874,2020/10/14,849,OUT
p54379285,2019/12/24,920,OUT
p63862345,2020/9/17,295,OUT
p45137727,2020/9/27,2054,OUT
p46358788,2020/5/11,679,IN
p96557050,2020/5/1,126,IN
p70359564,2020/1/2,1459,OUT
p59852581,2019/12/26,2008,IN
p54573661,2021/3/22,1662,IN
p70675819,2021/5/12,2127,IN
p12396555,2021/4/22,2504,OUT
p52225508,2021/10/1,300,OUT
p26564407,2020/11/21,99,OUT
p81608977,2020/7/12,2828,IN
p38019737,2020/3/8,2697,IN
p32583821,2020/11/14,2018,IN
p29486648,2020/4/5,499,IN
p34324054,2021/7/4,708,OUT
p60072538,2020/4/8,2881,IN
p45311969,2019/12/26,1470,IN
p47278911,2021/12/12,2265,IN
p45152286,2020/7/29,1316,IN
p13083781,2021/2/12,2118,OUT
p64181284,2020/2/29,574,IN
p73751988,2020/8/3,2540,IN
p27367296,2020/2/16,2307,IN
p66700084,2021/9/5,1620,IN
p86020847,2020/11/9,448,IN
p44827993,2020/3/16,1633,IN
p55340126,2020/3/16,2808,OUT
p41085289,2020/10/26,17,IN
p67278182,2020/10/26,108,OUT
p23639748,2021/4/25,2933,IN
p99575361,2019/11/5,2470,OUT
p21833788,2021/11/25,1122,IN
p65851426,2020/7/29,2081,IN
p37552796,2019/11/25,2138,IN
p39024874,2020/9/3,1391,IN
p58889503,2020/1/15,1865,OUT
p84483367,2021/6/4,114,OUT
p55657488,2020/9/27,341,IN
p67833169,2020/6/23,1872,IN
p32492435,2021/2/1,2415,OUT
p63836689,2020/8/15,1488,OUT
p20040373,2021/8/21,628,OUT
p25051370,2020/4/15,2502,IN
p85995967,2020/5/15,835,IN
p50623155,2020/3/14,2726,OUT
p62128478,2021/6/1,89,IN
p61506636,2021/3/16,460,IN
p66573218,2021/9/27,2512,OUT
p60004964,2021/7/18,1197,IN
p69537366,2020/7/19,168,IN
p80603614,2020/8/7,1613,IN
p35190931,2020/1/14,1828,IN
p48960559,2021/2/21,504,IN
p76621419,2020/10/17,2480,OUT
p69184805,2019/12/27,45,IN
p40713430,2020/3/5,1659,IN
p71445758,2020/12/28,552,IN
p27397019,2020/9/18,870,OUT
p54388636,2020/8/30,1567,IN
p40543396,2019/11/26,1711,OUT
p96965112,2021/6/2,2286,IN
p33366560,2021/10/3,1267,IN
p15641652,2019/11/7,2221,IN
p71041306,2021/1/11,987,OUT
p16365748,2021/2/26,2875,OUT
p95959560,2020/7/30,2398,OUT
p41363890,2020/6/14,1033,IN
p11566671,2021/9/15,1282,OUT
p92024386,2020/6/28,1229,OUT
p28917537,2020/3/23,2219,OUT
p93405386,2021/10/18,2342,OUT
p64089163,2020/5/27,1417,OUT
p38433479,2019/11/27,559,OUT
p65108120,2020/12/20,1670,OUT
p66639458,2020/6/17,1516,IN
p72745260,2021/2/19,491,OUT
p39999460,2019/11/12,1533,OUT
p10374501,2020/5/9,754,IN
p23099899,2020/10/9,351,OUT
p80060081,2021/10/14,1526,OUT
p47320487,2021/10/11,666,OUT
p25799162,2021/9/2,2521,OUT
p44005255,2020/11/8,946,IN
p84012350,2021/11/17,2930,OUT
p23540619,2021/7/31,502,OUT
p12999968,2021/8/29,835,OUT
p75259328,2020/8/16,968,OUT
p55146446,2020/12/10,2963,IN
p15259229,2021/10/27,247,OUT
p37944152,2020/7/8,1218,OUT
p63980970,2020/5/11,1390,IN
p53121615,2020/2/10,2759,IN
p66398093,2021/9/29,243,IN
p85792646,2020/9/27,1601,OUT
p71452232,2019/11/17,150,IN
p21172257,2021/10/12,1691,OUT
p33969843,2021/2/18,989,OUT
p86708839,2020/4/6,209,OUT
p75853004,2020/4/27,2470,IN
p93968705,2021/9/13,2179,IN
p13825207,2020/3/12,228,IN
p91899132,2020/5/21,2873,OUT
p43169286,2020/7/21,2111,IN
p77729544,2020/4/7,1244,OUT
p18862697,2021/3/24,13,OUT
p75051852,2021/4/26,2652,IN
p45359489,2021/8/16,278,IN
p64675297,2020/9/23,1415,OUT
p41906737,2019/11/2,1844,OUT
p22952227,2021/4/16,1573,OUT
p30290803,2021/6/28,236,OUT
p47724549,2021/7/24,2027,OUT
p65002096,2021/5/20,2323,IN
p75336480,2021/8/9,407,IN
p36205924,2020/3/24,607,OUT
p36423899,2021/5/4,1025,OUT
p46062051,2021/4/18,653,OUT
p17700484,2021/7/5,1172,IN
p19388082,2020/5/9,713,OUT
p68150906,2021/4/29,171,IN
p67921895,2020/2/11,2019,OUT
p34163713,2019/12/28,1048,OUT
p94315977,2020/5/28,2328,OUT
p62539274,2020/8/13,1698,OUT
p55747995,2021/5/22,2336,IN
p72908937,2021/6/16,316,IN
p66282870,2020/4/8,456,OUT
p18453084,2021/6/1,2200,IN
p50551657,2021/8/5,2882,OUT
p86111746,2020/1/17,886,IN
p33588180,2021/11/3,693,IN
p28152262,2021/11/6,2239,IN
p74567591,2020/5/27,497,IN
p44458332,2020/11/10,1963,IN
p86724258,2021/2/5,2046,IN
p36471202,2021/2/16,2571,IN
p46834155,2021/3/28,2405,IN
p17958033,2020/2/13,626,OUT
p73197370,2021/3/28,753,OUT
p30051117,2020/3/14,1991,OUT
p50927320,2021/12/20,2660,IN
p94214607,2020/2/1,121,OUT
p88359868,2020/3/20,1989,OUT
p76062367,2021/4/6,2704,IN
p58611773,2021/12/22,339,IN
p75991578,2020/3/30,2053,IN
p68706205,2021/10/10,534,OUT
p26733862,2021/1/24,1744,OUT
p61718467,2019/11/30,901,IN
p83669886,2021/3/30,1761,OUT
p48707035,2020/7/10,75,IN
p79322827,2021/7/30,193,OUT
p73153356,2021/3/14,2123,IN
p42121285,2020/2/4,2212,OUT
p40002786,2020/3/26,724,OUT
p47377152,2021/9/19,1567,IN
p32813696,2021/10/21,473,OUT
p26315427,2019/11/18,843,OUT
p42906571,2021/7/18,1246,OUT
p29931417,2021/9/2,1811,OUT
p55018859,2020/7/5,1827,OUT
p49997203,2020/6/28,33,OUT
p23165667,2020/9/10,1253,OUT
p63876564,2020/9/4,1391,IN
p29515819,2020/8/27,325,IN
p75932716,2020/2/22,1438,IN
p98973066,2021/11/15,318,IN
p12906424,2021/8/13,692,OUT
p75613440,2020/5/1,1039,OUT
p64395784,2021/3/28,1925,OUT
p39556148,2021/6/5,897,IN
p75788356,2021/4/22,144,IN
p57353084,2021/10/20,1566,IN
p61242524,2020/4/23,1365,IN
p43852605,2020/8/19,2007,OUT
p47922145,2020/3/20,1603,OUT
p82041782,2019/12/3,1598,IN
p19425290,2021/6/14,2455,IN
p80849557,2021/7/3,1782,IN
p59395051,2020/1/24,2701,IN
p55587861,2020/5/9,2558,OUT
p71766139,2020/9/24,260,IN
p84481749,2020/5/27,808,IN
p52192741,2021/3/3,62,IN
p85573570,2020/3/27,2787,IN
p78301265,2021/7/14,744,OUT
p42230519,2021/7/23,1806,IN
p98537878,2020/9/12,1809,OUT
p18909474,2020/11/6,215,IN
p93437905,2021/3/13,489,IN
p68149434,2021/2/20,1462,IN
p54335202,2019/12/5,1033,OUT
p87989003,2020/2/12,961,OUT
p14774172,2020/4/10,2744,OUT
p58064343,2020/10/19,1437,OUT
p89011461,2021/10/2,653,OUT
p59021592,2019/11/3,662,OUT
p94174576,2020/7/2,2821,OUT
p53930591,2020/5/10,2304,IN
p51997435,2021/4/9,2695,IN
p83068367,2021/3/31,1286,IN
p65537249,2020/6/24,209,OUT
p47528251,2021/10/2,860,IN
p27628585,2020/2/14,502,IN
p54060743,2019/11/12,1289,OUT
p35672784,2021/12/22,1806,IN
p29343901,2021/7/20,114,OUT
p40397427,2020/8/11,2985,IN
p38983302,2021/2/25,2652,OUT
p29201630,2020/2/14,2470,OUT
p24751930,2020/12/29,395,OUT
p71022212,2021/11/26,1140,IN
p71757740,2021/4/17,1832,OUT
p25011082,2020/9/1,227,OUT
p64024117,2021/1/6,1407,IN
p69416909,2020/4/15,2318,OUT
p54517591,2021/12/19,2755,OUT
p16347371,2021/2/15,350,OUT
p96700993,2021/3/17,2396,OUT
p78745693,2021/12/12,1512,IN
p51560103,2021/9/8,1250,IN
p90459568,2021/3/26,2867,IN
p40213779,2020/2/14,695,OUT
p95567919,2021/2/19,95,OUT
p64276582,2020/10/28,2733,IN
p74641303,2021/8/3,1173,IN
p13567349,2020/8/3,1216,OUT
p89322043,2021/11/20,1299,IN
p84901030,2019/11/21,2634,OUT
p33895364,2019/12/14,1834,IN
p87356001,2019/12/1,1595,OUT
p72742299,2021/4/26,94,OUT
p53159621,2020/1/17,743,IN
p15540810,2020/12/12,1664,OUT
p78872948,2021/8/7,1539,IN
p60311439,2021/1/9,2880,OUT
p50654653,2020/7/19,173,OUT
p61319433,2020/9/22,66,IN
p16164392,2021/9/13,1708,OUT
p32648205,2020/8/23,517,IN
p40682471,2019/12/1,1466,OUT
p75231654,2020/11/6,1971,IN
p71161020,2021/12/28,2611,OUT
p28515281,2020/12/24,1252,IN
p22010596,2020/11/2,307,IN
p20769179,2020/9/4,2541,OUT
p98887018,2021/10/10,2872,IN
p38240648,2019/11/30,342,OUT
p39864916,2021/10/13,912,OUT
p36021518,2020/12/15,1556,OUT
p73076067,2020/1/31,89,IN
p34775607,2021/6/2,2142,IN
p29126352,2021/5/24,798,OUT
p61284676,2021/1/18,2087,OUT
p54759442,2021/9/21,745,OUT
p50542735,2021/8/9,1316,OUT
p41419832,2021/11/23,2898,OUT
p50931801,2021/12/3,2836,IN
p42866190,2020/4/25,550,IN
p65341100,2021/1/11,1875,IN
p19074811,2020/7/28,2736,IN
p28098943,2021/2/26,2468,IN
p24848742,2021/1/20,2096,OUT
p65784528,2020/1/12,1015,OUT
p41810888,2021/8/6,1384,IN
p65311468,2021/7/19,2068,OUT
p68407755,2021/6/3,401,OUT
p67633455,2020/6/17,2347,OUT
p79107813,2021/2/25,534,OUT
p38013266,2021/4/13,2414,IN
p24256690,2021/10/21,1798,OUT
p64902289,2019/11/16,2500,IN
p75164107,2020/3/21,1696,OUT
p53198045,2020/5/29,2500,IN
p14056807,2021/3/13,458,OUT
p14807178,2021/11/22,1501,IN
p65927647,2021/11/6,303,IN
p79684590,2020/4/19,200,IN
p74659816,2021/8/31,606,OUT
p71158632,2021/1/22,1126,IN
p34455831,2020/9/15,728,IN
p34445159,2020/11/23,2578,IN
p66521309,2020/11/25,906,OUT
p81928853,2020/4/16,2585,IN
p57317737,2021/8/17,1697,OUT
p76782467,2020/9/30,10,OUT
p49386499,2020/12/3,2452,OUT
p44724149,2021/6/16,1930,OUT
p49912096,2021/11/13,123,IN
p22571822,2020/1/24,2858,OUT
p29303990,2021/3/30,2823,OUT
p35279045,2021/4/16,2967,OUT
p84484513,2019/12/24,98,IN
p53648894,2020/10/28,1507,IN
p65611875,2021/7/3,617,OUT
p42559167,2019/12/19,1148,IN
p59186100,2020/5/25,1973,IN
p34340109,2021/9/2,174,OUT
p94036424,2020/1/8,2474,OUT
p22426855,2020/11/30,2778,OUT
p30268201,2020/8/7,2927,OUT
p65600405,2020/6/4,795,IN
p76542878,2021/9/8,2309,IN
p84376010,2019/11/24,2606,IN
p96028521,2021/11/5,1454,IN
p16961357,2021/3/10,609,OUT
p48397170,2020/2/21,1388,IN
p56186835,2021/1/15,197,OUT
p80722864,2020/12/7,1820,IN
p10688299,2021/5/27,1972,OUT
p31300509,2021/12/16,1088,OUT
p14205423,2021/9/6,2248,IN
p12697790,2021/11/19,724,IN
p50901412,2020/10/21,2981,IN
p62232573,2020/12/8,2709,OUT
p82887063,2020/1/14,1316,IN
p64839423,2020/6/18,1778,OUT
p92058370,2020/5/14,2042,IN
p24821527,2021/12/3,1255,OUT
p48147127,2020/6/19,1740,IN
p73836471,2020/10/28,1415,OUT
p41716114,2020/3/14,599,IN
p75326587,2021/6/30,2554,OUT
p31091292,2020/2/14,1826,IN
p38117477,2021/10/3,1744,OUT
p73394467,2020/3/27,586,IN
p92790123,2020/11/4,846,OUT
p58588819,2021/10/1,1520,IN
p58331951,2021/2/2,745,IN
p70399539,2020/4/24,2309,IN
p61001042,2021/11/21,743,IN
p10770049,2020/1/15,531,OUT
p21426036,2021/5/22,2837,IN
p19433106,2021/8/31,157,IN
p94650873,2021/10/26,2320,OUT
p84409806,2021/1/16,2632,OUT
p92399669,2021/11/10,2737,IN
p36164466,2020/12/16,569,OUT
p81381168,2021/12/11,1248,OUT
p90042003,2020/8/24,1743,OUT
p41644859,2020/6/12,762,OUT
p53975219,2020/11/25,598,OUT
p17225430,2020/11/15,2794,OUT
p96409080,2020/5/25,2096,IN
p19291481,2021/10/6,2018,OUT
p68071895,2020/9/17,2425,IN
p54800068,2021/2/24,2607,OUT
p13389221,2020/2/25,1212,OUT
p46023020,2021/2/21,555,IN
p60445243,2020/2/6,1072,IN
p46719353,2020/5/30,217,IN
p58037639,2021/4/21,419,OUT
p61632768,2021/1/12,949,OUT
p99205974,2020/8/18,2381,OUT
p83097632,2021/2/21,2675,IN
p14924320,2020/7/31,1992,OUT
p78890373,2021/4/26,411,IN
p15283800,2021/8/5,186,OUT
p29990967,2019/11/1,1856,IN
p27336972,2020/11/24,166,OUT
p29560313,2020/5/6,2683,IN
p54964902,2020/12/16,2181,OUT
p90718982,2021/1/5,2959,OUT
p10896974,2021/3/30,1028,OUT
p60575458,2021/1/14,2370,IN
p45606077,2021/6/10,1212,IN
p36121450,2020/1/15,2458,OUT
p72775366,2019/11/23,1971,OUT
p27514199,2019/12/1,1164,IN
p29624755,2021/1/18,2364,IN
p40813107,2020/9/5,2451,IN
p19848520,2020/1/21,773,IN
p99905883,2020/8/14,68,IN
p58154236,2021/1/9,1236,IN
p52886839,2021/10/14,1577,IN
p17556360,2019/12/2,417,OUT
p26853741,2021/5/25,2608,OUT
p98802338,2020/1/30,2960,IN
p16418256,2021/12/6,2978,OUT
p15483887,2021/11/7,2930,IN
p42873694,2021/1/15,1151,OUT
p68682130,2021/11/17,899,IN
p66454507,2020/9/1,1904,IN
p81055350,2021/10/30,2773,OUT
p14328310,2020/10/23,82,OUT
p65914587,2020/3/27,2812,IN
p70230569,2021/9/16,256,OUT
p61331038,2020/2/24,607,IN
p27471464,2021/11/28,2948,OUT
p31582515,2020/12/21,136,IN
p47749047,2019/11/13,2004,OUT
p45215364,2021/6/21,1289,OUT
p30382266,2020/8/31,2103,IN
p24937575,2020/10/4,670,IN
p51990207,2020/6/24,479,IN
p94450703,2020/12/31,2834,IN
p93542364,2020/3/13,2617,OUT
p88938609,2021/3/11,428,OUT
p39434766,2020/1/29,251,OUT
p67010972,2020/9/26,160,OUT
p72991948,2021/8/10,1121,IN
p29242308,2020/10/1,18,IN
p16904607,2020/2/13,1212,OUT
p98601915,2021/4/2,1869,IN
p83460305,2020/4/5,2949,OUT
p41886165,2020/11/16,1547,IN
p43431542,2020/5/15,2624,IN
p33334978,2019/12/21,497,IN
p91064277,2020/1/8,1681,OUT
p27726033,2020/4/20,2451,OUT
p76011489,2020/1/17,409,IN
p78379765,2020/5/11,2174,IN
p82465278,2021/2/4,341,OUT
p38731336,2021/10/31,2809,IN
p72832440,2021/3/9,1142,OUT
p60747972,2020/10/9,980,IN
p78389370,2021/5/23,2398,OUT
p65558234,2021/2/22,1616,IN
p38932785,2021/8/18,2779,OUT
p37058389,2021/9/30,1091,OUT
p97451290,2021/9/13,296,IN
p37369461,2020/3/16,2320,IN
p44946576,2020/2/3,707,OUT
p78327925,2021/1/13,611,IN
p56699640,2021/2/7,2596,IN
p86551035,2021/8/17,288,OUT
p47413741,2021/12/1,154,OUT
p45095248,2021/7/17,2400,OUT
p56657144,2021/1/25,1296,OUT
p71329583,2020/8/27,10,OUT
p58599921,2021/7/11,749,IN
p37480989,2020/1/23,66,IN
p55064798,2020/9/24,1901,IN
p84063458,2020/6/18,48,OUT
p33220904,2020/12/15,1295,IN
p64553085,2020/6/14,965,IN
p14685738,2019/12/22,1310,OUT
p76100896,2021/2/5,1250,IN
p80516228,2020/6/15,582,OUT
p40744008,2021/7/5,1270,IN
p85512945,2020/4/18,1196,IN
p41256573,2020/7/31,2083,OUT
p19581861,2021/11/5,2402,IN
p56785252,2020/10/14,459,IN
p57655020,2020/9/5,2845,IN
p22824369,2021/9/30,8,OUT
p30294942,2020/5/13,407,IN
p91656263,2020/5/2,2918,OUT
p25026622,2021/6/11,2352,IN
p91992029,2021/10/26,1158,OUT
p85660927,2020/10/11,919,IN
p56866868,2020/11/26,2565,OUT
p77036055,2021/3/15,2745,IN
p31937843,2020/2/4,2940,IN
p75227661,2021/12/2,1694,IN
p94707998,2021/4/4,1919,OUT
p11174593,2021/9/9,30,OUT
p80330761,2021/8/1,2844,OUT
p38554699,2020/6/10,2340,OUT
p39232265,2021/2/1,2197,OUT
p67178724,2020/1/6,1735,IN
p77812803,2020/3/2,2386,OUT
p61468891,2020/8/9,1657,OUT
p97847035,2021/7/9,2994,IN
p69461411,2019/11/3,1890,IN
p42271420,2020/9/8,2907,IN
p98757102,2021/3/8,2873,OUT
p71279008,2021/10/22,1193,IN
p30090651,2021/2/1,2826,IN
p11256236,2021/9/19,490,OUT
p85737591,2021/11/13,645,OUT
p79433068,2019/11/18,2334,IN
p33517807,2020/4/9,313,IN
p77876313,2021/5/3,1873,OUT
p12341447,2021/6/5,1963,OUT
p60287468,2021/4/25,123,IN
p86753297,2021/5/19,2040,IN
p54490956,2019/11/10,980,OUT
p30244826,2020/9/18,1249,IN
p58809207,2020/4/22,2375,IN
p17055926,2021/8/30,1294,OUT
p17490611,2021/6/10,1792,IN
p76197996,2019/11/10,2974,OUT
p55961170,2020/8/23,1804,OUT
p27588443,2021/3/7,1153,OUT
p69877009,2021/2/25,2055,OUT
p41450988,2020/6/3,1260,OUT
p30164196,2019/12/13,846,IN
p39855094,2020/2/13,2022,OUT
p73973112,2021/6/8,1379,IN
p19605188,2019/11/5,1503,IN
p96910856,2021/6/9,2996,IN
p34349284,2021/9/20,2109,IN
p52844654,2021/11/27,2726,IN
p90523643,2021/7/8,335,OUT
p45090214,2020/5/20,1437,OUT
p63869784,2021/9/23,2028,OUT
p11067782,2021/3/15,1833,OUT
p87926391,2020/10/25,2365,IN
p87664638,2020/12/21,2167,OUT
p17009683,2020/8/30,1956,OUT
p33088556,2021/1/21,1728,OUT
p44812435,2019/12/5,2619,IN
p61824339,2021/10/19,1705,OUT
p68825768,2020/3/11,361,OUT
p64972218,2020/9/29,2932,OUT
p50559250,2021/2/20,181,IN
p80429809,2021/6/5,1171,OUT
p83031021,2020/8/5,2983,IN
p39942669,2021/4/23,1427,IN
p38496591,2019/12/2,450,OUT
p60423228,2020/6/16,1156,OUT
p65348319,2021/5/30,1387,IN
p66244810,2020/4/1,1306,OUT
p94451007,2021/8/9,2771,IN
p49159219,2021/10/6,2947,OUT
p50110109,2020/3/22,580,IN
p20957454,2021/2/28,361,IN
p13229194,2021/10/27,118,OUT
p79893837,2019/11/9,2790,IN
p33003414,2020/4/28,1456,IN
p67932787,2020/7/26,825,OUT
p71296762,2019/12/28,148,IN
p59280732,2021/4/19,1689,OUT
p73108464,2020/12/15,2216,OUT
p92032797,2021/8/28,1556,IN
p28332239,2021/1/17,2578,OUT
p80674822,2020/2/28,1905,IN
p68211244,2021/3/18,1972,OUT
p60299334,2020/2/10,1800,IN
p80583950,2020/8/27,252,IN
p23975907,2021/4/23,989,IN
p63276597,2021/10/4,2192,IN
p57992959,2021/5/30,480,OUT
p76523460,2021/9/20,157,IN
p94414981,2019/12/20,1424,OUT
p62157911,2020/1/11,1525,OUT
p96193452,2020/2/9,1708,IN
p52164046,2020/4/29,1967,IN
p64986445,2021/8/1,695,OUT
p22090200,2020/3/8,2472,OUT
p72207222,2020/9/4,2891,IN
p93620660,2021/6/7,1029,OUT
p47598638,2021/5/10,1796,OUT
p75451000,2020/8/19,1542,IN
p60728254,2020/1/14,1574,IN
p38243247,2020/1/8,1039,OUT
p90348345,2019/12/13,2735,OUT
p76277526,2021/7/10,92,IN
p59213314,2021/10/28,438,IN
p46139382,2021/1/13,2726,IN
p73975309,2021/8/13,2578,IN
p36866175,2020/7/30,1217,OUT
p24376672,2021/8/24,1630,OUT
p76527436,2020/10/30,1618,OUT
p83931676,2020/11/1,1699,OUT
p17684819,2021/2/25,2804,OUT
p95264324,2020/5/29,2809,OUT
p11722605,2021/11/8,2082,OUT
p66205974,2020/12/24,1910,IN
p78774204,2020/9/22,2004,IN
p67662301,2021/7/28,2223,OUT
p98715869,2020/8/23,1112,OUT
p34309832,2020/2/19,2016,IN
p42498588,2021/8/16,2319,OUT
p69043149,2019/11/29,1147,IN
p70970663,2021/10/4,1130,OUT
p78533474,2021/4/2,792,IN
p87107678,2020/3/24,2741,OUT
p10438206,2021/8/5,2378,OUT
p79166870,2021/11/8,2887,OUT
p11224444,2021/7/7,249,IN
p34328497,2020/11/3,1130,OUT
p55261755,2020/9/16,2969,IN
p62766854,2020/6/30,986,IN
p66485990,2020/11/28,799,OUT
p91237893,2021/9/19,2514,OUT
p94119170,2021/7/19,1178,IN
p66578973,2020/2/26,1791,OUT
p58106642,2021/1/7,2962,IN
p93686014,2021/10/18,1854,IN
p53365411,2020/8/5,1278,IN
p91559962,2021/3/26,1161,OUT
p62254547,2020/7/7,2607,IN
p50530855,2021/12/3,2217,OUT
p85720635,2020/4/4,2463,OUT
p87254812,2021/8/23,71,IN
p22910903,2021/2/19,2440,IN
p22815501,2020/11/21,744,OUT
p46094231,2021/4/12,2950,OUT
p75967189,2020/8/21,1929,OUT
p17206397,2021/7/6,1684,OUT
p85956480,2019/11/26,1909,OUT
p43270469,2020/6/20,859,OUT
p45147844,2020/11/29,2414,OUT
p69905170,2020/1/23,763,IN
p70488907,2021/4/26,2448,OUT
p60395842,2021/2/27,2646,IN
p74730709,2020/4/17,1264,IN
p48057107,2020/7/30,2130,OUT
p96341810,2020/8/3,1672,IN
p41687261,2021/7/5,2663,OUT
p81214853,2020/10/6,2541,OUT
p24339140,2021/5/5,450,OUT
p70265027,2019/12/9,278,OUT
p53238858,2021/4/9,740,OUT
p93975178,2021/6/4,1589,OUT
p79922875,2021/12/30,2362,OUT
p40757128,2020/12/21,1245,IN
p20774620,2020/10/17,552,OUT
p46590058,2020/2/2,637,IN
p37994799,2019/12/2,2276,IN
p30327856,2021/2/1,1657,OUT
p14474729,2021/9/8,1020,OUT
p89665162,2021/9/18,1906,IN
p32399541,2021/4/12,1022,IN
p64931301,2020/2/23,671,OUT
p58625869,2020/3/22,60,OUT
p78996838,2020/2/28,2917,OUT
p51687485,2020/9/21,99,IN
p78493358,2021/4/21,1554,IN
p27605854,2019/12/28,1650,OUT
p28828533,2021/9/4,1624,IN
p35440818,2019/11/12,2353,OUT
p41175810,2021/11/24,526,OUT
p97400311,2019/12/12,1713,OUT
p60010831,2020/1/19,1942,IN
p16867803,2021/7/2,1551,OUT
p97779778,2020/3/16,738,IN
p24224517,2021/5/30,83,OUT
p48244720,2020/12/13,446,OUT
p55379934,2019/12/23,1547,IN
p59305567,2021/9/13,1848,OUT
p14312004,2021/11/11,1699,OUT
p99734592,2021/4/13,1532,IN
p50321178,2020/4/8,718,OUT
p88718600,2020/11/25,1335,IN
p96939586,2020/2/2,80,IN
p93409212,2021/1/18,310,OUT
p60795944,2020/7/21,1908,OUT
p70765963,2021/8/24,1972,IN
p40135634,2020/2/15,816,IN
p38295901,2019/11/3,169,IN
p77535410,2019/12/13,899,OUT
p86717747,2021/8/11,2981,OUT
p16793977,2021/12/13,2836,IN
p55108756,2020/4/2,518,OUT
p13582689,2020/1/15,1303,OUT
p39858512,2021/1/30,680,IN
p14027168,2020/5/11,353,OUT
p57082452,2019/11/25,1505,IN
p82908379,2021/8/17,2200,IN
p82391529,2021/8/27,1814,IN
p66121901,2020/8/23,2811,IN
p54388919,2021/3/14,2107,OUT
p66861324,2021/9/29,637,OUT
p71900618,2021/4/15,1423,IN
p31417832,2021/8/6,1331,IN
p15562147,2020/4/5,1809,IN
p45058259,2019/11/21,1708,IN
p53703299,2020/3/26,2972,IN
p40191955,2019/12/5,1848,OUT
p36746865,2020/7/12,2768,IN
p52885843,2020/3/8,2799,OUT
p81492789,2020/11/28,1003,OUT
p11656865,2020/9/8,1830,IN
p39457162,2020/6/4,1813,OUT
p36021107,2020/10/4,79,IN
p61195805,2020/10/17,872,IN
p13568590,2021/8/23,2090,OUT
p90991970,2021/11/12,1563,OUT
p42763444,2021/1/7,826,OUT
p65107237,2020/9/19,2917,OUT
p24426350,2020/9/16,1068,OUT
p39171879,2021/1/23,153,IN
p42638618,2020/2/19,2670,IN
p13721118,2020/6/5,2917,IN
p82693154,2021/11/23,2308,OUT
p63756694,2020/2/26,921,OUT
p69502816,2021/8/28,1978,OUT
p51531394,2020/1/18,2732,OUT
p80086145,2020/4/25,2925,IN
p75502077,2020/12/30,2644,OUT
p90905174,2021/2/28,2823,IN
p54181246,2020/6/11,2584,OUT
